id,path,name,type,category_raw,ext,bucket,well,tags,event_key,record_id
76d572bf36afd4dea0aa8170283c8a91c58d936a,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_11_B_2016_04_24.html,15_9_F_11_B_2016_04_24.html,file,well_data,html,Daily_Drilling_Reports,15/9-F-11B,DDR,20160424,15/9-F-11B|Daily_Drilling_Reports|20160424
1982ca946028a1130e45e1ac52753058af172bed,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_11_B_2016_04_25.html,15_9_F_11_B_2016_04_25.html,file,well_data,html,Daily_Drilling_Reports,15/9-F-11B,DDR,20160425,15/9-F-11B|Daily_Drilling_Reports|20160425
e08af615d02003415ec00ad8b4123db4373245bf,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_11_B_2016_09_19.html,15_9_F_11_B_2016_09_19.html,file,well_data,html,Daily_Drilling_Reports,15/9-F-11B,DDR,20160919,15/9-F-11B|Daily_Drilling_Reports|20160919
1f2fba01f7b4f340625733951cadf565083f2ca8,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_11_B_2016_09_20.html,15_9_F_11_B_2016_09_20.html,file,well_data,html,Daily_Drilling_Reports,15/9-F-11B,DDR,20160920,15/9-F-11B|Daily_Drilling_Reports|20160920
5f0ede696523e10c0c854a992e21448bcca32858,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_11_B_2016_09_21.html,15_9_F_11_B_2016_09_21.html,file,well_data,html,Daily_Drilling_Reports,15/9-F-11B,DDR,20160921,15/9-F-11B|Daily_Drilling_Reports|20160921
38af3713676cea37653db9105db28e8a926a28fb,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_11_B_2016_09_22.html,15_9_F_11_B_2016_09_22.html,file,well_data,html,Daily_Drilling_Reports,15/9-F-11B,DDR,20160922,15/9-F-11B|Daily_Drilling_Reports|20160922
abd0905a1459ddcff257063e3a8f9a3f8f44bba2,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_11_B_2016_09_23.html,15_9_F_11_B_2016_09_23.html,file,well_data,html,Daily_Drilling_Reports,15/9-F-11B,DDR,20160923,15/9-F-11B|Daily_Drilling_Reports|20160923
63779d722e9c8bbdf5bb8ef2bd6177a16419696f,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_11_B_2016_09_24.html,15_9_F_11_B_2016_09_24.html,file,well_data,html,Daily_Drilling_Reports,15/9-F-11B,DDR,20160924,15/9-F-11B|Daily_Drilling_Reports|20160924
57cd28bd1949e6151f915bdbebf3f4839798e447,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_11_B_2016_09_25.html,15_9_F_11_B_2016_09_25.html,file,well_data,html,Daily_Drilling_Reports,15/9-F-11B,DDR,20160925,15/9-F-11B|Daily_Drilling_Reports|20160925
9137dfb235b5888da26f2a2fbb64decb2768634b,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_11_B_2016_09_26.html,15_9_F_11_B_2016_09_26.html,file,well_data,html,Daily_Drilling_Reports,15/9-F-11B,DDR,20160926,15/9-F-11B|Daily_Drilling_Reports|20160926
85aaf2c929c84729737c6ea2a86ef60c7fa98331,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_11_B_2016_09_27.html,15_9_F_11_B_2016_09_27.html,file,well_data,html,Daily_Drilling_Reports,15/9-F-11B,DDR,20160927,15/9-F-11B|Daily_Drilling_Reports|20160927
030247bbb94ec4b6739b8cbcfcf807d93d12aca8,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_11_B_2016_09_28.html,15_9_F_11_B_2016_09_28.html,file,well_data,html,Daily_Drilling_Reports,15/9-F-11B,DDR,20160928,15/9-F-11B|Daily_Drilling_Reports|20160928
e4634d6ece7cb18f9ce8c76bd059790d13f0632d,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_11_B_2016_09_29.html,15_9_F_11_B_2016_09_29.html,file,well_data,html,Daily_Drilling_Reports,15/9-F-11B,DDR,20160929,15/9-F-11B|Daily_Drilling_Reports|20160929
b3270f2608797606e51e6f303d1a005a9e7ab12d,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_11_B_2016_10_21.html,15_9_F_11_B_2016_10_21.html,file,well_data,html,Daily_Drilling_Reports,15/9-F-11B,DDR,20161021,15/9-F-11B|Daily_Drilling_Reports|20161021
2e11b2afeef17d8467df76414ded55e804fbabfc,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_technical_data/Daily Drilling Report - HTML Version/15_9_F_11_B_2016_10_22.html,15_9_F_11_B_2016_10_22.html,file,well_data,html,Daily_Drilling_Reports,15/9-F-11B,DDR,20161022,15/9-F-11B|Daily_Drilling_Reports|20161022
